rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,hit_area,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,is_target_win,set,match_id,winner,loser,rally_id,rally_length
11,17.0,00:49:57,74938.0,8,3,8,defensive shot,0.0,0,5,2.0,1,-1.329268292682927,0.5230729166666664,,,8,114.3,275.3,6,260.5,717.62,1,2,15,8,3,1242,28
11,18.0,00:49:58,74963.0,8,3,3,push/rush,0.0,1,1,1.0,3,-1.373170731707317,-1.4684895833333331,,,5,99.2,595.46,8,131.3,241.86,1,2,15,8,3,1242,28
11,19.0,00:49:59,74988.0,8,3,8,smash,0.0,0,3,2.0,5,-1.3756097560975609,1.2688541666666666,,,8,108.4,216.65,8,152.7,670.5,1,2,15,8,3,1242,28
11,20.0,00:50:00,75000.0,8,3,3,defensive shot,0.0,1,5,2.0,7,-0.6780487804878048,-0.3396875000000001,,,8,171.8,682.93,10,40.9,146.85,1,2,15,8,3,1242,28
11,21.0,00:50:01,75028.0,8,3,8,net shot,0.0,0,7,2.0,1,-1.1,0.2119791666666666,,,8,139.0,355.38,8,164.4,614.19,1,2,15,8,3,1242,28
11,22.0,00:50:02,75051.0,8,3,3,push/rush,0.0,1,1,1.0,3,-1.2878048780487803,-1.49578125,,,7,112.9,537.03,8,133.3,359.51,1,2,15,8,3,1242,28
11,23.0,00:50:03,75082.0,8,3,8,drop,0.0,0,3,2.0,2,1.1585365853658536,0.2964062499999998,,,3,101.1,166.72,8,154.2,638.44,1,2,15,8,3,1242,28
11,24.0,00:50:04,75106.0,8,3,3,net shot,0.0,0,2,2.0,2,1.3280487804878045,-0.0209895833333331,,,7,248.1,570.31,8,156.8,249.46,1,2,15,8,3,1242,28
11,25.0,00:50:05,75130.0,8,3,8,lob,0.0,1,2,1.0,9,0.7902439024390245,1.5956770833333334,,,2,266.0,410.87,8,227.5,609.1,1,2,15,8,3,1242,28
11,26.0,00:50:07,75184.0,8,3,3,clear,0.0,0,9,1.0,3,-1.4634146341463414,-1.524427083333333,,,9,244.1,788.39,8,175.7,275.92,1,2,15,8,3,1242,28
11,27.0,00:50:08,75213.0,8,3,8,drop,0.0,0,3,2.0,2,1.0914634146341464,0.3213020833333336,,,3,64.6,195.58,8,179.7,690.23,1,2,15,8,3,1242,28
11,28.0,00:50:09,75241.0,8,3,3,net shot,0.0,0,2,2.0,2,1.3317073170731706,0.133125,not pass over the net,8.0,7,222.3,581.93,8,159.3,296.57,1,2,15,8,3,1242,28
12,1.0,00:50:36,75900.0,8,4,8,short service,0.0,1,7,2.0,7,0.5463414634146343,0.3609374999999997,,,8,168.9,310.21,8,212.7,663.39,0,2,15,8,3,1243,8
12,2.0,00:50:36,75916.0,8,4,3,push/rush,0.0,0,7,1.0,6,1.0682926829268296,-1.1911979166666666,,,7,203.4,575.91,8,168.9,310.21,0,2,15,8,3,1243,8
12,3.0,00:50:37,75932.0,8,4,8,defensive shot,0.0,1,6,2.0,1,-0.925609756097561,0.5321874999999997,,,8,238.8,264.74,8,213.0,599.15,0,2,15,8,3,1243,8
12,4.0,00:50:38,75954.0,8,4,3,push/rush,0.0,1,1,2.0,3,-1.3463414634146342,-1.413645833333333,,,8,141.7,615.41,8,186.7,271.32,0,2,15,8,3,1243,8
12,5.0,00:50:39,75981.0,8,4,8,drive,0.0,0,3,1.0,5,-1.2085365853658536,1.1402604166666663,,,9,112.4,190.86,8,143.1,611.27,0,2,15,8,3,1243,8
12,6.0,00:50:39,75996.0,8,4,3,smash,1.0,0,5,2.0,5,-0.8939024390243903,-1.25171875,,,8,115.2,691.0,9,114.6,190.88,0,2,15,8,3,1243,8
12,7.0,00:50:40,76005.0,8,4,8,defensive shot,0.0,0,5,1.0,8,0.5926829268292683,1.157916666666667,,,8,114.8,234.29,8,112.7,706.32,0,2,15,8,3,1243,8
12,8.0,00:50:40,76023.0,8,4,3,drive,0.0,0,8,2.0,3,-1.3987804878048782,-1.5102083333333336,opponent's ball landed,3.0,8,185.7,725.04,8,178.5,261.74,0,2,15,8,3,1243,8
14,1.0,00:51:57,77944.0,9,5,3,short service,0.0,1,7,2.0,7,0.1731707317073169,-0.31609375,,,8,171.8,607.3,8,227.5,271.73,1,2,15,8,3,1245,17
14,2.0,00:51:58,77960.0,9,5,8,net shot,0.0,0,7,2.0,7,0.851219512195122,0.2530208333333335,,,8,191.7,360.06,8,178.7,605.95,1,2,15,8,3,1245,17
14,3.0,00:51:59,77976.0,9,5,3,push/rush,0.0,0,7,1.0,8,-0.4353658536585365,-0.6697395833333332,,,7,216.8,584.81,8,178.2,316.97,1,2,15,8,3,1245,17
14,4.0,00:51:59,77987.0,9,5,8,smash,0.0,0,8,2.0,7,0.5426829268292683,0.60609375,,,8,158.7,303.37,8,224.9,607.69,1,2,15,8,3,1245,17
14,5.0,00:51:59,77994.0,9,5,3,defensive shot,0.0,0,7,1.0,8,0.1780487804878048,-0.7692708333333332,,,8,203.2,622.7,8,149.1,334.2,1,2,15,8,3,1245,17
14,6.0,00:52:00,78011.0,9,5,8,smash,1.0,0,8,2.0,8,0.1695121951219513,1.0481770833333333,,,8,171.5,303.49,8,190.6,659.43,1,2,15,8,3,1245,17
14,7.0,00:52:00,78018.0,9,5,3,defensive shot,0.0,0,8,1.0,8,0.7109756097560977,-0.6427604166666668,,,8,188.8,673.23,8,177.6,323.58,1,2,15,8,3,1245,17
14,8.0,00:52:01,78033.0,9,5,8,defensive shot,1.0,0,8,2.0,7,0.9207317073170732,0.6073437500000001,,,8,214.5,336.98,8,142.4,727.01,1,2,15,8,3,1245,17
14,9.0,00:52:01,78049.0,9,5,3,lob,0.0,0,7,1.0,3,-0.8878048780487805,-1.4388020833333333,,,8,246.9,636.44,8,221.7,319.61,1,2,15,8,3,1245,17
14,10.0,00:52:03,78081.0,9,5,8,smash,0.0,0,3,2.0,6,1.047560975609756,1.0114062500000005,,,9,138.0,196.37,8,198.1,683.11,1,2,15,8,3,1245,17
14,11.0,00:52:03,78094.0,9,5,3,defensive shot,0.0,0,6,2.0,8,0.9207317073170732,-0.5325520833333334,,,8,199.3,692.75,10,98.4,124.95,1,2,15,8,3,1245,17
14,12.0,00:52:04,78120.0,9,5,8,net shot,0.0,1,8,2.0,1,-1.0695121951219513,0.2634375000000002,,,8,238.8,339.36,8,237.6,636.38,1,2,15,8,3,1245,17
14,13.0,00:52:05,78141.0,9,5,3,push/rush,0.0,1,1,2.0,3,-1.3439024390243903,-1.5099479166666665,,,7,113.9,533.88,8,183.0,312.58,1,2,15,8,3,1245,17
14,14.0,00:52:06,78167.0,9,5,8,drive,0.0,0,3,1.0,5,-1.1170731707317072,0.7635937500000001,,,3,102.9,174.83,8,148.0,639.72,1,2,15,8,3,1245,17
14,15.0,00:52:07,78181.0,9,5,3,push/rush,1.0,0,5,2.0,8,0.8402439024390245,-1.1538020833333331,,,8,145.1,647.55,9,108.0,190.81,1,2,15,8,3,1245,17
14,16.0,00:52:07,78194.0,9,5,8,defensive shot,0.0,1,8,1.0,8,0.3036585365853659,1.2614583333333336,,,8,123.1,249.11,8,129.2,634.28,1,2,15,8,3,1245,17
14,17.0,00:52:08,78221.0,9,5,3,smash,1.0,0,8,2.0,10,-1.598780487804878,-1.12640625,out,8.0,8,203.5,717.25,8,200.5,273.82,1,2,15,8,3,1245,17
15,1.0,00:53:08,79702.0,10,5,8,short service,0.0,1,7,2.0,7,-0.598780487804878,0.5097916666666666,,,8,183.6,317.03,8,121.6,670.29,1,2,15,8,3,1246,13
15,2.0,00:53:08,79719.0,10,5,3,net shot,0.0,1,7,2.0,1,-1.1073170731707316,-0.4343229166666666,,,7,141.4,587.15,8,170.8,273.52,1,2,15,8,3,1246,13
15,3.0,00:53:09,79745.0,10,5,8,lob,0.0,0,1,1.0,8,-0.75,1.4891145833333332,,,7,104.5,381.78,7,136.2,591.44,1,2,15,8,3,1246,13
15,4.0,00:53:11,79778.0,10,5,3,smash,1.0,0,8,2.0,6,1.201219512195122,-0.8464062499999999,,,8,129.3,743.39,8,140.8,289.51,1,2,15,8,3,1246,13
15,5.0,00:53:11,79792.0,10,5,8,defensive shot,0.0,1,6,2.0,7,0.671951219512195,0.3448437500000001,,,8,154.5,289.65,9,139.3,773.79,1,2,15,8,3,1246,13
15,6.0,00:53:12,79816.0,10,5,3,net shot,0.0,0,7,2.0,2,0.9609756097560976,-0.1165104166666666,,,7,222.7,561.09,8,223.1,297.2,1,2,15,8,3,1246,13
15,7.0,00:53:13,79839.0,10,5,8,lob,0.0,1,2,1.0,8,-0.4280487804878048,1.489947916666667,,,7,231.8,406.69,7,216.9,581.89,1,2,15,8,3,1246,13
15,8.0,00:53:15,79895.0,10,5,3,smash,0.0,0,8,2.0,8,-0.7402439024390244,-0.9984375,,,9,148.6,767.72,8,149.9,303.28,1,2,15,8,3,1246,13
15,9.0,00:53:16,79906.0,10,5,8,defensive shot,0.0,0,8,2.0,8,0.0182926829268292,0.7742708333333331,,,8,143.9,273.25,8,144.8,727.02,1,2,15,8,3,1246,13
15,10.0,00:53:17,79925.0,10,5,3,drive,0.0,0,8,1.0,5,-0.926829268292683,-0.87890625,,,8,165.2,663.06,8,156.4,280.4,1,2,15,8,3,1246,13
15,11.0,00:53:17,79936.0,10,5,8,drive,0.0,0,5,1.0,5,-1.10609756097561,0.8206249999999997,,,8,115.7,275.32,8,171.3,622.47,1,2,15,8,3,1246,13
15,12.0,00:53:17,79945.0,10,5,3,drive,1.0,0,5,1.0,8,-0.3085365853658538,-0.9239583333333332,,,8,169.7,616.99,8,118.8,265.9,1,2,15,8,3,1246,13
15,13.0,00:53:18,79955.0,10,5,8,drive,0.0,0,8,2.0,6,1.3182926829268296,1.3934375,opponent's ball landed,8.0,8,120.2,284.69,8,167.5,615.6,1,2,15,8,3,1246,13
16,1.0,00:54:00,81000.0,10,6,8,short service,0.0,1,7,2.0,2,0.9743902439024392,0.3541145833333334,,,8,164.2,310.16,8,213.7,677.1,0,2,15,8,3,1247,10
16,2.0,00:54:00,81014.0,10,6,3,net shot,0.0,0,2,2.0,1,-0.9890243902439024,-0.20109375,,,7,241.8,592.23,8,176.2,343.05,0,2,15,8,3,1247,10
16,3.0,00:54:01,81035.0,10,6,8,net shot,0.0,0,1,2.0,7,-0.6341463414634146,0.2049479166666667,,,7,111.6,381.85,7,171.2,588.82,0,2,15,8,3,1247,10
16,4.0,00:54:02,81057.0,10,6,3,lob,0.0,1,7,1.0,3,-1.1451219512195123,-1.495104166666667,,,7,130.7,560.38,8,146.1,351.25,0,2,15,8,3,1247,10
16,5.0,00:54:03,81091.0,10,6,8,smash,0.0,0,3,2.0,5,-1.0317073170731708,1.2817708333333335,,,9,117.7,196.15,8,172.8,679.28,0,2,15,8,3,1247,10
16,6.0,00:54:04,81102.0,10,6,3,defensive shot,0.0,1,5,2.0,1,-0.946341463414634,-0.5184375000000001,,,8,190.8,700.99,10,78.9,141.7,0,2,15,8,3,1247,10
16,7.0,00:54:05,81128.0,10,6,8,net shot,0.0,0,1,2.0,1,-1.3341463414634147,0.4036458333333333,,,8,122.9,342.54,8,165.4,680.45,0,2,15,8,3,1247,10
16,8.0,00:54:06,81151.0,10,6,3,lob,0.0,1,1,1.0,3,-1.5109756097560976,-1.538645833333333,,,1,100.3,579.55,8,142.7,346.98,0,2,15,8,3,1247,10
16,9.0,00:54:07,81186.0,10,6,8,clear,0.0,0,3,1.0,5,-1.0573170731707318,1.4438020833333336,,,3,70.5,185.13,8,146.1,664.19,0,2,15,8,3,1247,10
16,10.0,00:54:08,81214.0,10,6,3,smash,1.0,0,5,2.0,6,1.4536585365853658,-0.83359375,opponent's ball landed,3.0,8,112.6,730.15,8,143.2,273.24,0,2,15,8,3,1247,10
17,1.0,00:54:37,81946.0,11,6,3,short service,0.0,1,7,1.0,7,-0.6085365853658538,-0.5170833333333332,,,8,183.6,597.51,8,131.7,280.16,1,2,15,8,3,1248,5
17,2.0,00:54:38,81962.0,11,6,8,drive,0.0,0,7,1.0,7,0.0134146341463413,0.6044270833333331,,,8,145.1,365.84,8,171.2,601.67,1,2,15,8,3,1248,5
17,3.0,00:54:38,81972.0,11,6,3,drive,0.0,0,7,1.0,8,0.5512195121951218,-0.95640625,,,8,181.7,623.9,7,144.5,369.95,1,2,15,8,3,1248,5
17,4.0,00:54:39,81985.0,11,6,8,drive,0.0,1,8,2.0,8,-0.2597560975609757,1.0338541666666667,,,8,163.4,301.15,8,198.7,656.94,1,2,15,8,3,1248,5
17,5.0,00:54:39,81994.0,11,6,3,drive,0.0,1,8,2.0,10,-1.775609756097561,-1.5119270833333331,out,8.0,8,204.6,647.96,8,178.9,314.76,1,2,15,8,3,1248,5
18,1.0,00:55:56,83901.0,11,7,8,short service,0.0,1,7,2.0,7,0.0817073170731706,0.5198437499999997,,,8,181.5,325.81,8,115.4,686.19,0,2,15,8,3,1249,7
18,2.0,00:55:56,83912.0,11,7,3,push/rush,0.0,0,7,1.0,4,1.257317073170732,-1.45640625,,,7,141.0,590.04,8,176.3,299.01,0,2,15,8,3,1249,7
18,3.0,00:55:57,83937.0,11,7,8,clear,1.0,0,4,1.0,9,-0.6353658536585365,1.6392708333333337,,,6,252.1,238.18,8,218.5,658.35,0,2,15,8,3,1249,7
18,4.0,00:55:59,83977.0,11,7,3,drop,1.0,0,9,2.0,5,-1.2146341463414634,-0.5626562499999999,,,9,151.9,772.85,8,168.8,292.09,0,2,15,8,3,1249,7
18,5.0,00:55:59,83993.0,11,7,8,net shot,0.0,0,5,2.0,1,-1.3670731707317072,0.2196875,,,5,92.4,302.72,8,137.7,755.17,0,2,15,8,3,1249,7
18,6.0,00:56:00,84012.0,11,7,3,lob,0.0,1,1,1.0,9,0.8792682926829267,-1.4996354166666668,,,1,85.8,589.63,8,114.2,305.18,0,2,15,8,3,1249,7
18,7.0,00:56:01,84042.0,11,7,8,drop,1.0,0,9,2.0,7,-0.5634146341463413,0.0274479166666665,touched the net,3.0,9,204.1,199.68,8,197.0,664.54,0,2,15,8,3,1249,7
20,1.0,00:56:44,85118.0,12,8,3,long service,0.0,1,7,1.0,3,-1.1353658536585365,-1.4950520833333334,,,7,184.7,594.67,8,135.4,289.46,1,2,15,8,3,1251,23
20,2.0,00:56:45,85144.0,12,8,8,drop,0.0,0,3,2.0,2,1.3597560975609757,0.5395833333333334,,,3,103.0,193.38,8,181.0,652.97,1,2,15,8,3,1251,23
20,3.0,00:56:46,85167.0,12,8,3,lob,0.0,0,2,1.0,3,-1.4670731707317073,-1.4966145833333335,,,6,253.8,605.1,8,148.2,237.11,1,2,15,8,3,1251,23
20,4.0,00:56:48,85201.0,12,8,8,drop,0.0,0,3,2.0,5,-1.047560975609756,0.8628645833333332,,,3,88.3,190.6,8,184.2,638.65,1,2,15,8,3,1251,23
20,5.0,00:56:48,85213.0,12,8,3,drive,0.0,1,5,1.0,5,-0.9804878048780488,-0.9751041666666668,,,8,156.8,602.98,9,104.6,196.01,1,2,15,8,3,1251,23
20,6.0,00:56:49,85226.0,12,8,8,defensive shot,0.0,0,5,2.0,2,1.0402439024390244,0.4518229166666667,,,8,117.6,251.48,8,145.6,647.55,1,2,15,8,3,1251,23
20,7.0,00:56:49,85249.0,12,8,3,net shot,0.0,0,2,2.0,1,-1.052439024390244,-0.0764583333333333,,,8,240.1,602.18,8,162.6,280.46,1,2,15,8,3,1251,23
20,8.0,00:56:50,85272.0,12,8,8,net shot,0.0,0,1,2.0,1,-0.953658536585366,0.2468229166666666,,,7,106.7,411.38,8,180.8,604.56,1,2,15,8,3,1251,23
20,9.0,00:56:51,85294.0,12,8,3,lob,0.0,1,1,1.0,9,-0.3634146341463416,-1.43640625,,,7,133.1,549.68,7,138.1,371.94,1,2,15,8,3,1251,23
20,10.0,00:56:53,85330.0,12,8,8,drop,0.0,0,9,2.0,2,1.1182926829268292,0.4360416666666668,,,9,138.8,196.38,8,182.9,669.46,1,2,15,8,3,1251,23
20,11.0,00:56:53,85348.0,12,8,3,push/rush,0.0,0,2,2.0,3,-1.0390243902439025,-1.4394791666666666,,,8,236.9,621.58,8,160.0,212.1,1,2,15,8,3,1251,23
20,12.0,00:56:55,85379.0,12,8,8,push/rush,0.0,0,3,1.0,5,-0.9829268292682928,1.0900520833333331,,,9,122.3,180.38,8,164.1,648.98,1,2,15,8,3,1251,23
20,13.0,00:56:55,85394.0,12,8,3,drive,1.0,0,5,2.0,5,-1.1182926829268294,-1.17515625,,,8,150.0,685.21,8,138.3,209.31,1,2,15,8,3,1251,23
20,14.0,00:56:56,85406.0,12,8,8,net shot,0.0,0,5,2.0,2,1.0707317073170732,0.2792708333333333,,,8,133.4,241.88,8,150.8,674.21,1,2,15,8,3,1251,23
20,15.0,00:56:57,85431.0,12,8,3,net shot,0.0,0,2,2.0,2,1.3280487804878045,-0.0583333333333332,,,7,238.4,586.43,8,159.1,268.68,1,2,15,8,3,1251,23
20,16.0,00:56:58,85455.0,12,8,8,lob,0.0,1,2,1.0,9,-0.8560975609756097,1.5271354166666669,,,2,260.7,405.0,8,225.2,602.07,1,2,15,8,3,1251,23
20,17.0,00:56:59,85497.0,12,8,3,clear,1.0,0,9,1.0,3,-1.3219512195121952,-1.4271354166666663,,,9,131.3,768.64,8,158.1,305.61,1,2,15,8,3,1251,23
20,18.0,00:57:00,85518.0,12,8,8,drop,0.0,0,3,2.0,7,0.7560975609756098,0.3943750000000001,,,3,94.1,203.69,8,139.4,707.65,1,2,15,8,3,1251,23
20,19.0,00:57:01,85536.0,12,8,3,push/rush,0.0,0,7,1.0,6,0.951219512195122,-1.0776041666666665,,,7,198.4,581.75,8,104.7,214.06,1,2,15,8,3,1251,23
20,20.0,00:57:02,85551.0,12,8,8,defensive shot,0.0,1,6,2.0,7,0.1195121951219513,0.3096875000000001,,,8,186.7,276.03,8,202.5,629.45,1,2,15,8,3,1251,23
20,21.0,00:57:02,85574.0,12,8,3,lob,0.0,0,7,1.0,3,-1.4817073170731707,-1.52453125,,,7,179.4,578.68,8,228.0,294.96,1,2,15,8,3,1251,23
20,22.0,00:57:04,85611.0,12,8,8,drop,0.0,0,3,2.0,1,-1.2451219512195122,0.4761458333333331,,,3,77.7,195.72,8,166.1,643.78,1,2,15,8,3,1251,23
20,23.0,00:57:05,85635.0,12,8,3,net shot,0.0,1,1,2.0,10,-1.7170731707317075,-0.51078125,out,8.0,8,108.1,601.21,8,142.0,246.87,1,2,15,8,3,1251,23
22,1.0,00:58:29,87743.0,13,9,8,short service,0.0,1,7,2.0,1,-0.8890243902439026,0.5939062499999999,,,8,184.2,323.65,8,117.3,663.99,0,2,15,8,3,1253,14
22,2.0,00:58:30,87760.0,13,9,3,push/rush,0.0,1,1,1.0,5,-1.052439024390244,-1.0738541666666668,,,7,146.9,563.53,8,172.2,256.87,0,2,15,8,3,1253,14
22,3.0,00:58:31,87775.0,13,9,8,drop,0.0,0,5,2.0,1,-0.997560975609756,0.3225520833333331,,,8,126.3,284.75,8,153.8,616.87,0,2,15,8,3,1253,14
22,4.0,00:58:31,87796.0,13,9,3,net shot,0.0,1,1,2.0,1,-1.3658536585365857,-0.0965104166666665,,,1,97.5,578.06,8,125.0,263.58,0,2,15,8,3,1253,14
22,5.0,00:58:32,87818.0,13,9,8,lob,0.0,0,1,1.0,9,0.1170731707317072,1.5886979166666666,,,1,90.3,409.3,7,120.3,573.8,0,2,15,8,3,1253,14
22,6.0,00:58:34,87874.0,13,9,3,smash,0.0,0,9,2.0,5,-1.2707317073170732,-0.9041145833333332,,,9,182.0,761.72,8,153.6,278.04,0,2,15,8,3,1253,14
22,7.0,00:58:35,87890.0,13,9,8,defensive shot,0.0,0,5,1.0,4,1.2963414634146342,1.5435416666666668,,,8,107.6,293.77,8,180.4,729.47,0,2,15,8,3,1253,14
22,8.0,00:58:36,87922.0,13,9,3,drop,0.0,0,4,2.0,1,-0.9231707317073172,-0.4545833333333332,,,6,255.3,751.66,8,178.4,275.95,0,2,15,8,3,1253,14
22,9.0,00:58:37,87941.0,13,9,8,push/rush,0.0,0,1,1.0,6,1.0536585365853657,1.5047916666666663,,,8,128.2,363.62,8,211.8,689.24,0,2,15,8,3,1253,14
22,10.0,00:58:38,87970.0,13,9,3,drop,0.0,0,6,2.0,1,-1.445121951219512,-0.3733854166666666,,,9,241.0,763.12,8,184.5,292.24,0,2,15,8,3,1253,14
22,11.0,00:58:39,87996.0,13,9,8,net shot,0.0,0,1,2.0,7,0.7914634146341464,0.2185416666666665,,,5,67.5,365.12,8,186.7,681.81,0,2,15,8,3,1253,14
22,12.0,00:58:40,88021.0,13,9,3,push/rush,0.0,0,7,1.0,8,-0.6573170731707317,-0.9134375,,,7,210.5,544.08,8,120.4,344.65,0,2,15,8,3,1253,14
22,13.0,00:58:41,88034.0,13,9,8,defensive shot,0.0,0,8,1.0,7,0.479268292682927,0.4976041666666664,,,8,141.9,277.92,7,213.5,570.05,0,2,15,8,3,1253,14
22,14.0,00:58:41,88049.0,13,9,3,push/rush,0.0,0,7,2.0,8,-0.7707317073170732,-1.06015625,opponent's ball landed,3.0,8,199.7,596.21,8,157.9,224.75,0,2,15,8,3,1253,14
23,1.0,00:59:12,88822.0,13,10,3,long service,0.0,1,7,1.0,8,0.8329268292682929,-1.2440104166666666,,,8,175.0,600.29,8,231.0,288.1,0,2,15,8,3,1254,6
23,2.0,00:59:13,88845.0,13,10,8,smash,1.0,0,8,2.0,8,0.7658536585365855,1.1206249999999998,,,8,217.2,245.2,8,204.5,668.35,0,2,15,8,3,1254,6
23,3.0,00:59:14,88854.0,13,10,3,defensive shot,0.0,0,8,2.0,7,0.1853658536585364,-0.4713541666666667,,,8,223.3,695.29,8,197.4,212.49,0,2,15,8,3,1254,6
23,4.0,00:59:15,88880.0,13,10,8,lob,0.0,0,7,1.0,9,0.8146341463414636,1.6480729166666663,,,8,209.3,356.04,8,186.8,634.69,0,2,15,8,3,1254,6
23,5.0,00:59:16,88915.0,13,10,3,drop,0.0,0,9,2.0,5,-1.4597560975609756,-0.6404687500000001,,,9,216.7,793.12,8,165.4,285.14,0,2,15,8,3,1254,6
23,6.0,00:59:17,88937.0,13,10,8,net shot,0.0,0,5,2.0,1,-1.1695121951219514,0.0525520833333332,touched the net,3.0,5,73.0,333.47,8,195.1,705.69,0,2,15,8,3,1254,6
24,1.0,00:59:39,89478.0,14,10,3,short service,0.0,1,7,2.0,7,-0.4439024390243903,-0.4004687499999999,,,8,180.3,605.96,8,135.1,277.85,1,2,15,8,3,1255,11
24,2.0,00:59:39,89496.0,14,10,8,net shot,0.0,0,7,2.0,7,0.4182926829268294,0.5052604166666667,,,8,138.0,365.77,8,187.6,612.98,1,2,15,8,3,1255,11
24,3.0,00:59:40,89513.0,14,10,3,push/rush,0.0,0,7,1.0,3,-1.3243902439024389,-1.38640625,,,7,190.7,586.07,8,151.0,332.05,1,2,15,8,3,1255,11
24,4.0,00:59:41,89540.0,14,10,8,drive,0.0,0,3,1.0,5,-1.202439024390244,1.1150000000000002,,,3,76.6,166.45,8,182.0,647.81,1,2,15,8,3,1255,11
24,5.0,00:59:42,89552.0,14,10,3,defensive shot,0.0,1,5,2.0,1,-1.3097560975609757,-0.4772395833333333,,,8,178.3,669.43,3,98.8,195.95,1,2,15,8,3,1255,11
24,6.0,00:59:42,89572.0,14,10,8,net shot,0.0,0,1,2.0,1,-1.4158536585365853,0.3789583333333333,,,8,116.1,320.79,8,154.4,650.21,1,2,15,8,3,1255,11
24,7.0,00:59:43,89598.0,14,10,3,net shot,0.0,1,1,2.0,1,-1.2682926829268293,-0.0866666666666666,,,1,86.6,532.07,8,131.3,336.19,1,2,15,8,3,1255,11
24,8.0,00:59:44,89617.0,14,10,8,net shot,0.0,0,1,2.0,7,0.778048780487805,0.2184895833333332,,,1,83.3,416.93,1,94.2,552.46,1,2,15,8,3,1255,11
24,9.0,00:59:45,89638.0,14,10,3,lob,0.0,0,7,1.0,4,1.1121951219512194,-1.4985416666666669,,,7,203.6,528.21,7,138.9,376.03,1,2,15,8,3,1255,11
24,10.0,00:59:47,89685.0,14,10,8,smash,0.0,0,4,2.0,5,-1.0804878048780486,0.9584895833333332,,,8,246.9,213.01,8,210.3,702.29,1,2,15,8,3,1255,11
24,11.0,00:59:47,89699.0,14,10,3,defensive shot,0.0,1,5,2.0,1,-1.3365853658536584,0.5230208333333332,not pass over the net,8.0,8,215.8,686.86,8,235.4,212.89,1,2,15,8,3,1255,11
25,1.0,01:00:35,90887.0,14,11,8,short service,0.0,1,7,2.0,7,0.4731707317073172,0.2431770833333336,,,8,164.2,312.39,8,217.1,691.68,0,2,15,8,3,1256,5
25,2.0,01:00:35,90898.0,14,11,3,net shot,0.0,0,7,2.0,8,-0.0573170731707315,-0.6237499999999999,,,7,203.0,572.95,8,165.4,287.45,0,2,15,8,3,1256,5
25,3.0,01:00:36,90915.0,14,11,8,lob,0.0,0,8,1.0,9,0.9109756097560974,1.6327083333333334,,,8,147.4,312.23,8,197.3,604.68,0,2,15,8,3,1256,5
25,4.0,01:00:37,90945.0,14,11,3,clear,0.0,0,9,1.0,3,-1.273170731707317,-1.4542708333333334,,,9,220.8,774.27,8,172.2,292.12,0,2,15,8,3,1256,5
25,5.0,01:00:38,90973.0,14,11,8,drop,0.0,0,3,2.0,1,-1.202439024390244,0.0342708333333332,touched the net,3.0,3,96.3,203.71,8,192.0,714.9,0,2,15,8,3,1256,5
26,1.0,01:01:00,91511.0,15,11,3,short service,0.0,1,7,2.0,7,0.3560975609756096,-0.4495833333333333,,,8,171.2,601.67,8,233.5,259.9,1,2,15,8,3,1257,5
26,2.0,01:01:01,91529.0,15,11,8,net shot,0.0,0,7,2.0,7,0.4634146341463415,0.1827604166666665,,,7,211.3,376.69,8,176.5,610.12,1,2,15,8,3,1257,5
26,3.0,01:01:01,91549.0,15,11,3,lob,0.0,0,7,1.0,9,-0.3121951219512194,-1.519114583333333,,,7,190.3,539.22,8,198.4,349.63,1,2,15,8,3,1257,5
26,4.0,01:01:03,91589.0,15,11,8,drop,0.0,0,9,2.0,1,-1.226829268292683,0.4998958333333334,,,9,132.8,191.08,8,191.2,650.46,1,2,15,8,3,1257,5
26,5.0,01:01:04,91609.0,15,11,3,lob,0.0,1,1,2.0,1,-1.3207317073170732,0.0970312499999999,touched the net,8.0,1,102.7,573.67,9,138.2,201.57,1,2,15,8,3,1257,5
27,1.0,01:01:32,92302.0,16,11,8,short service,0.0,1,7,2.0,7,0.0219512195121952,0.3093229166666666,,,8,183.6,312.58,8,120.0,678.92,1,2,15,8,3,1258,17
27,2.0,01:01:32,92317.0,16,11,3,push/rush,0.0,0,7,1.0,8,-0.6878048780487805,-0.8779166666666667,,,7,142.8,576.93,8,166.1,292.06,1,2,15,8,3,1258,17
27,3.0,01:01:33,92328.0,16,11,8,defensive shot,0.0,0,8,2.0,1,-0.8987804878048781,0.5785937500000001,,,8,149.1,291.89,8,147.4,612.69,1,2,15,8,3,1258,17
27,4.0,01:01:33,92348.0,16,11,3,lob,0.0,1,1,1.0,3,-1.0499999999999998,-1.45328125,,,8,115.0,599.85,8,143.3,340.6,1,2,15,8,3,1258,17
27,5.0,01:01:35,92378.0,16,11,8,drop,0.0,0,3,2.0,5,-1.201219512195122,0.7270833333333334,,,8,124.2,219.35,8,177.3,669.42,1,2,15,8,3,1258,17
27,6.0,01:01:35,92397.0,16,11,3,lob,0.0,1,5,1.0,3,-1.3658536585365857,-1.42734375,,,8,176.9,663.14,3,89.6,201.05,1,2,15,8,3,1258,17
27,7.0,01:01:37,92426.0,16,11,8,drop,0.0,0,3,1.0,1,-1.0939024390243903,0.4125520833333335,,,3,81.7,190.53,8,157.4,643.72,1,2,15,8,3,1258,17
